Station,Year,Month,Rainfall,TMax,Tmin,WindSp,Timestamp
LUNDAZI,1992,2,55.6,30.3,17.2,1.3,1/2/1992 6:00
LUNDAZI,1992,3,210.3,29.6,17.6,1.3,1/3/1992 6:00
LUNDAZI,1992,4,0,28.8,15.2,1.5,1/4/1992 6:00
LUNDAZI,1992,5,2.6,27.8,13.3,1.7,1/5/1992 6:00
LUNDAZI,1992,6,0,26.3,10,1.8,1/6/1992 6:00
LUNDAZI,1992,7,1.7,24.5,8.1,1.9,1/7/1992 6:00
LUNDAZI,1992,8,0,26.1,10,2.2,1/8/1992 6:00
LUNDAZI,1992,9,0,29.7,13,2.4,1/9/1992 6:00
LUNDAZI,1992,10,0,32.4,16.1,2.7,1/10/1992 6:00
LUNDAZI,1992,11,82.8,31.1,17.7,3,1/11/1992 6:00
LUNDAZI,1992,12,92.1,29.2,17.8,2.8,1/12/1992 6:00
LUNDAZI,1993,1,385.4,27.4,17.6,1.7,1/1/1993 6:00
LUNDAZI,1993,2,173.1,28.3,17.8,1.5,1/2/1993 6:00
LUNDAZI,1993,3,217.6,9,,,1/3/1993 6:00
LUNDAZI,1993,4,0,9,,,1/4/1993 6:00
LUNDAZI,1993,5,0,28.6,11.2,1.4,1/5/1993 6:00
LUNDAZI,1993,6,0,,,1.6,1/6/1993 6:00
LUNDAZI,1993,7,0,24.4,8.3,2.3,1/7/1993 6:00
LUNDAZI,1993,8,3.2,26.3,9.9,2.7,1/8/1993 6:00
LUNDAZI,1993,9,0,29.3,13.5,2.6,1/9/1993 6:00
LUNDAZI,1993,10,1.4,31.4,15.9,3.1,1/10/1993 6:00
LUNDAZI,1993,11,111.1,30.9,18.1,2.4,1/11/1993 6:00
LUNDAZI,1993,12,74.5,,9,,1/12/1993 6:00
LUNDAZI,1994,1,236.8,,9,,1/1/1994 6:00
LUNDAZI,1994,2,229.4,,9,,1/2/1994 6:00
LUNDAZI,1994,3,125.8,,9,,1/3/1994 6:00
LUNDAZI,1994,4,4.9,,9,,1/4/1994 6:00
LUNDAZI,1994,5,0,27.9,11.1,2,1/5/1994 6:00
LUNDAZI,1994,6,0,26,8.3,1.9,1/6/1994 6:00
LUNDAZI,1994,7,0.4,25,8.9,2.5,1/7/1994 6:00
LUNDAZI,1994,8,0,26.3,10.5,2.5,1/8/1994 6:00
LUNDAZI,1994,9,0,29.8,13,2.8,1/9/1994 6:00
LUNDAZI,1994,10,17.8,31.1,16.8,3.2,1/10/1994 6:00
LUNDAZI,1994,11,85.8,32.4,17.2,2.8,1/11/1994 6:00
LUNDAZI,1994,12,119.9,30,18.1,2,1/12/1994 6:00
LUNDAZI,1995,1,330.4,27.8,18,1.3,1/1/1995 6:00
LUNDAZI,1995,2,199.2,27.8,17.6,1.1,1/2/1995 6:00
LUNDAZI,1995,3,73.5,28.3,17.2,1.5,1/3/1995 6:00
LUNDAZI,1995,4,5.7,29,14.3,2.3,1/4/1995 6:00
LUNDAZI,1995,5,0,28,12.2,2.3,1/5/1995 6:00
LUNDAZI,1995,6,0,26.2,8.2,1.8,1/6/1995 6:00
LUNDAZI,1995,7,0,26,8.3,2.3,1/7/1995 6:00
LUNDAZI,1995,8,0,27.5,11.6,2.3,1/8/1995 6:00
LUNDAZI,1995,9,0,30.3,13.7,2.6,1/9/1995 6:00
LUNDAZI,1995,10,0,32.7,16.6,2.8,1/10/1995 6:00
LUNDAZI,1995,11,2.8,33.2,17.5,2.6,1/11/1995 6:00
LUNDAZI,1995,12,128.7,30.1,18.6,2.6,1/12/1995 6:00
LUNDAZI,1996,1,190.6,28.1,18.1,-99,1/1/1996 6:00
LUNDAZI,1996,2,260.3,27.9,17.9,1.5,1/2/1996 6:00
LUNDAZI,1996,3,264.2,28.2,17.5,1.5,1/3/1996 6:00
LUNDAZI,1996,4,13.5,27.6,14.9,2.2,1/4/1996 6:00
LUNDAZI,1996,5,5.9,27.1,13.5,1.7,1/5/1996 6:00
LUNDAZI,1996,6,0,25.4,9.3,2.1,1/6/1996 6:00
LUNDAZI,1996,7,0,25.7,8,2,1/7/1996 6:00
LUNDAZI,1996,8,0,28.7,9.2,2,1/8/1996 6:00
LUNDAZI,1996,9,0,30.5,13.6,2.5,1/9/1996 6:00
LUNDAZI,1996,10,13.2,31.1,15.8,2.5,1/10/1996 6:00
LUNDAZI,1996,11,1.5,33.5,17.3,-99,1/11/1996 6:00
LUNDAZI,1996,12,135.7,29.9,18.3,,1/12/1996 6:00
LUNDAZI,1997,1,107.5,28.8,18,,1/1/1997 6:00
LUNDAZI,1997,2,249.1,27.4,17.9,,1/2/1997 6:00
LUNDAZI,1997,3,104.2,29.5,17.2,,1/3/1997 6:00
LUNDAZI,1997,4,119.7,27.9,15.7,,1/4/1997 6:00
LUNDAZI,1997,5,0,27.7,10,,1/5/1997 6:00
LUNDAZI,1997,6,0,27.7,10.1,,1/6/1997 6:00
LUNDAZI,1997,7,0,25.1,9.6,,1/7/1997 6:00
LUNDAZI,1997,8,0,28.4,10.3,,1/8/1997 6:00
LUNDAZI,1997,9,0,30.6,14.2,,1/9/1997 6:00
LUNDAZI,1997,10,16.2,31,17.6,,1/10/1997 6:00
LUNDAZI,1997,11,52.6,32.1,18.3,,1/11/1997 6:00
LUNDAZI,1997,12,218.6,28.1,18.4,,1/12/1997 6:00
LUNDAZI,1998,1,264.7,28.8,18.9,,1/1/1998 6:00
LUNDAZI,1998,2,136.7,29.1,18.8,,1/2/1998 6:00
LUNDAZI,1998,3,118.6,9,,,1/3/1998 6:00
LUNDAZI,1998,4,23.2,28.7,16,,1/4/1998 6:00
LUNDAZI,1998,5,5.3,29.1,10.5,,1/5/1998 6:00
LUNDAZI,1998,6,0,27,8.5,1.6,1/6/1998 6:00
LUNDAZI,1998,7,0,26.5,8.8,2.2,1/7/1998 6:00
LUNDAZI,1998,8,0,26.9,12.2,2.8,1/8/1998 6:00
LUNDAZI,1998,9,0,30.4,14.8,2.8,1/9/1998 6:00
LUNDAZI,1998,10,0,32.1,15.8,2.8,1/10/1998 6:00
LUNDAZI,1998,11,25.3,32.3,17.9,2.8,1/11/1998 6:00
LUNDAZI,1998,12,83.6,31.5,18.2,1.8,1/12/1998 6:00
LUNDAZI,1999,1,144.8,28.5,18.1,1.3,1/1/1999 6:00
LUNDAZI,1999,2,138,28.7,17.8,1.3,1/2/1999 6:00
LUNDAZI,1999,3,241.5,27.4,17.8,1.5,1/3/1999 6:00
LUNDAZI,1999,4,18.6,27,15.8,2,1/4/1999 6:00
LUNDAZI,1999,5,0,27.3,11.6,1.8,1/5/1999 6:00
LUNDAZI,1999,6,0.2,26,9.5,-99,1/6/1999 6:00
LUNDAZI,1999,7,0,24.6,9.5,,1/7/1999 6:00
LUNDAZI,1999,8,0.1,26.8,12.6,,1/8/1999 6:00
LUNDAZI,1999,9,0,29.4,14.6,,1/9/1999 6:00
LUNDAZI,1999,10,0,31.1,16.4,,1/10/1999 6:00
LUNDAZI,1999,11,38.9,31.5,17.7,,1/11/1999 6:00
LUNDAZI,1999,12,178.6,30.8,17.2,,1/12/1999 6:00
LUNDAZI,2000,1,172.4,28.8,17.9,,1/1/2000 6:00
LUNDAZI,2000,2,131.5,28.5,17.7,,1/2/2000 6:00
LUNDAZI,2000,3,152.4,28.3,17.7,,1/3/2000 6:00
LUNDAZI,2000,4,2.7,28.9,15.7,,1/4/2000 6:00
LUNDAZI,2000,5,0,28.3,12,,1/5/2000 6:00
LUNDAZI,2000,6,0,26.2,10.7,,1/6/2000 6:00
LUNDAZI,2000,7,0,25.1,8.8,,1/7/2000 6:00
LUNDAZI,2000,8,0,26.6,11.4,,1/8/2000 6:00
LUNDAZI,2000,9,0,30,13.8,,1/9/2000 6:00
LUNDAZI,2000,10,0,32.3,17,,1/10/2000 6:00
LUNDAZI,2000,11,178.3,,,,1/11/2000 6:00
LUNDAZI,2000,12,114.4,28.6,17.9,,1/12/2000 6:00
LUNDAZI,2001,1,254.4,,,,1/1/2001 6:00
LUNDAZI,2001,2,203.9,28.5,17.8,,1/2/2001 6:00
LUNDAZI,2001,3,160.5,28.3,17.7,,1/3/2001 6:00
LUNDAZI,2001,4,2.2,28.8,15,,1/4/2001 6:00
LUNDAZI,2001,5,0,27.6,12.4,,1/5/2001 6:00
LUNDAZI,2001,6,0,25.8,8.7,,1/6/2001 6:00
LUNDAZI,2001,7,0,25.4,9.3,,1/7/2001 6:00
LUNDAZI,2001,8,0.2,28.5,11,,1/8/2001 6:00
LUNDAZI,2001,9,0,31.1,13.3,,1/9/2001 6:00
LUNDAZI,2001,10,0,32,16.3,,1/10/2001 6:00
LUNDAZI,2001,11,18.9,33.1,17.8,,1/11/2001 6:00
LUNDAZI,2001,12,130,30.8,18.8,,1/12/2001 6:00
LUNDAZI,2002,1,276.2,27.6,18.4,,1/1/2002 6:00
LUNDAZI,2002,2,85,28.5,18.6,,1/2/2002 6:00
LUNDAZI,2002,3,183.6,28.7,17.2,2.3,1/3/2002 6:00
LUNDAZI,2002,4,22.9,28.1,15.4,2.8,1/4/2002 6:00
LUNDAZI,2002,5,0,28.1,10.5,3.4,1/5/2002 6:00
LUNDAZI,2002,6,0,,,3.8,1/6/2002 6:00
LUNDAZI,2002,7,0,,,3.4,1/7/2002 6:00
LUNDAZI,2002,8,0,,,4.3,1/8/2002 6:00
LUNDAZI,2002,9,12.6,,,5.1,1/9/2002 6:00
LUNDAZI,2002,10,0,32.2,16.8,5,1/10/2002 6:00
LUNDAZI,2002,11,6.4,32,18.3,4.8,1/11/2002 6:00
LUNDAZI,2002,12,198.2,29.8,19.1,3.6,1/12/2002 6:00
LUNDAZI,2003,1,207.8,,,,1/1/2003 6:00
LUNDAZI,2003,2,285,29.9,18.6,1.9,1/2/2003 6:00
LUNDAZI,2003,3,277,30.7,18,,1/3/2003 6:00
LUNDAZI,2003,4,4.1,29.7,15.2,,1/4/2003 6:00
LUNDAZI,2003,5,0,29.1,11.9,3.2,1/5/2003 6:00
LUNDAZI,2003,6,0,27,10.7,3.3,1/6/2003 6:00
LUNDAZI,2003,7,0,26.3,8.7,4,1/7/2003 6:00
LUNDAZI,2003,8,0,28.8,9.5,3.8,1/8/2003 6:00
LUNDAZI,2003,9,0,30.8,14.1,4.3,1/9/2003 6:00
LUNDAZI,2003,10,0,32.7,15.7,,1/10/2003 6:00
LUNDAZI,2003,11,36.4,33.5,18,,1/11/2003 6:00
LUNDAZI,2003,12,129.2,30.2,18.6,,1/12/2003 6:00
LUNDAZI,2006,3,266.9,27.8,16.6,,1/3/2006 6:00
LUNDAZI,2006,4,25.3,27.8,15.2,,1/4/2006 6:00
LUNDAZI,2006,5,1,28.2,12.2,,1/5/2006 6:00
LUNDAZI,2006,8,0,28.7,10.8,,1/8/2006 6:00
LUNDAZI,2006,9,0,30.1,13,,1/9/2006 6:00
LUNDAZI,2006,10,0.1,33.2,17.5,,1/10/2006 6:00
LUNDAZI,2007,2,110.8,30.2,17.8,,1/2/2007 6:00
LUNDAZI,2007,3,119.7,30.3,16.8,,1/3/2007 6:00
LUNDAZI,2007,5,0,29,12.6,,1/5/2007 6:00
LUNDAZI,2007,6,0.2,27.2,9.6,,1/6/2007 6:00
LUNDAZI,2007,7,0,26.3,9.6,3.5,1/7/2007 6:00
LUNDAZI,2007,8,0,28.5,11.5,3.7,1/8/2007 6:00
LUNDAZI,2007,9,0,30.9,14.3,,1/9/2007 6:00
LUNDAZI,2007,10,20.6,31.9,16.7,4.3,1/10/2007 6:00
LUNDAZI,2007,11,15,33.7,18.2,3.8,1/11/2007 6:00
LUNDAZI,2007,12,188.4,29.2,18.4,2.5,1/12/2007 6:00
LUNDAZI,2008,1,292.1,28.6,18.2,1.9,1/1/2008 6:00
LUNDAZI,2008,2,148.7,29.2,17.5,2.3,1/2/2008 6:00
LUNDAZI,2008,3,48.3,29.3,16.6,2.9,1/3/2008 6:00
LUNDAZI,2008,4,21.3,29.9,16,,1/4/2008 6:00
LUNDAZI,2008,5,0,28.7,13.4,2.9,1/5/2008 6:00
LUNDAZI,2008,6,0,25.5,9,2.7,1/6/2008 6:00
LUNDAZI,2008,7,0,25.8,9.5,3.1,1/7/2008 6:00
LUNDAZI,2008,8,0,28.8,11.5,3.2,1/8/2008 6:00
LUNDAZI,2008,9,0,31.9,13.3,3.8,1/9/2008 6:00
LUNDAZI,2008,10,0,33.3,16.3,4.3,1/10/2008 6:00
LUNDAZI,2008,11,37.7,33.1,18.8,,1/11/2008 6:00
LUNDAZI,2008,12,115.5,29.7,18.4,,1/12/2008 6:00
LUNDAZI,2009,1,147.8,29.4,18.5,,1/1/2009 6:00
LUNDAZI,2009,2,140.9,28.9,17.3,,1/2/2009 6:00
LUNDAZI,2009,3,182.6,28.9,17.7,,1/3/2009 6:00
LUNDAZI,2009,4,25.2,28,14.3,,1/4/2009 6:00
LUNDAZI,2009,5,5.7,28.3,12.4,,1/5/2009 6:00
LUNDAZI,2009,6,0,27.6,10.2,,1/6/2009 6:00
LUNDAZI,2009,7,0,25.3,9.3,4.3,1/7/2009 6:00
LUNDAZI,2009,8,0,27.9,10.7,4.1,1/8/2009 6:00
LUNDAZI,2009,9,0,31.8,14.3,4.2,1/9/2009 6:00
LUNDAZI,2009,10,0,33.4,17.5,,1/10/2009 6:00
LUNDAZI,2009,11,104.8,32.5,18.8,,1/11/2009 6:00
LUNDAZI,2010,1,217.5,29.9,18.8,,1/1/2010 6:00
LUNDAZI,2010,2,149.1,29.8,19.4,2,1/2/2010 6:00
LUNDAZI,2010,3,279,29.8,18.5,1.9,1/3/2010 6:00
LUNDAZI,2010,5,0,29.4,14.1,,1/5/2010 6:00
LUNDAZI,2010,6,0,26.3,10.7,,1/6/2010 6:00
LUNDAZI,2010,7,0,25.4,10.6,,1/7/2010 6:00
LUNDAZI,2010,8,0,27.3,10.1,,1/8/2010 6:00
LUNDAZI,2010,9,0,31,14,,1/9/2010 6:00
LUNDAZI,2010,10,0,34.1,16.5,,1/10/2010 6:00
LUNDAZI,2010,11,35.7,33.8,18.3,,1/11/2010 6:00
LUNDAZI,2010,12,142.8,29.6,18.1,,1/12/2010 6:00
LUNDAZI,2011,1,171.2,,18.1,,1/1/2011 6:00
LUNDAZI,2011,2,163,28.5,17.6,1.7,1/2/2011 6:00
LUNDAZI,2011,3,137.1,28.9,17.2,1.8,1/3/2011 6:00
LUNDAZI,2011,4,36,29,15.5,1.7,1/4/2011 6:00
LUNDAZI,2011,5,0,29.5,12.6,2.4,1/5/2011 6:00
LUNDAZI,2011,6,0,28.4,10.4,2.3,1/6/2011 6:00
LUNDAZI,2011,7,1.5,26.9,8.7,3.1,1/7/2011 6:00
LUNDAZI,2011,8,0,28,10.3,3.4,1/8/2011 6:00
LUNDAZI,2011,9,0,30.7,14,3.4,1/9/2011 6:00
LUNDAZI,2011,10,9,33,17.3,4.1,1/10/2011 6:00
LUNDAZI,2011,11,21.7,32.3,18.7,3.5,1/11/2011 6:00
LUNDAZI,2011,12,105.5,31.7,18.9,2.6,1/12/2011 6:00
LUNDAZI,2012,1,320.2,28.6,18.4,,1/1/2012 6:00
LUNDAZI,2012,2,85.3,30.5,18.1,2.8,1/2/2012 6:00
LUNDAZI,2012,3,218.4,29.3,17.8,2,1/3/2012 6:00
LUNDAZI,2012,4,75.4,28.2,15.2,2.9,1/4/2012 6:00
LUNDAZI,2012,5,0,28.1,11.9,2.9,1/5/2012 6:00
LUNDAZI,2012,10,1.5,33.7,17.4,,1/10/2012 6:00
LUNDAZI,2012,11,20.7,32.7,18,,1/11/2012 6:00
LUNDAZI,2012,12,105.3,31,18.8,,1/12/2012 6:00
LUNDAZI,2013,1,169.4,28.9,19,,1/1/2013 6:00
LUNDAZI,2013,2,114.8,29.4,18.1,,1/2/2013 6:00
LUNDAZI,2013,3,109,29.7,17.3,,1/3/2013 6:00
LUNDAZI,2013,4,9,30.3,14.6,,1/4/2013 6:00
LUNDAZI,2013,5,18,29.2,12.9,,1/5/2013 6:00
LUNDAZI,2013,6,0,26.7,10,,1/6/2013 6:00
LUNDAZI,2013,7,0,26.7,8.6,,1/7/2013 6:00
LUNDAZI,2013,8,0,28.7,11.6,,1/8/2013 6:00
LUNDAZI,2013,9,141.5,32.4,14.4,3.4,1/9/2013 6:00
LUNDAZI,2013,10,0,32.7,16.3,3.5,1/10/2013 6:00
LUNDAZI,2013,11,18.5,34.9,17.9,2.4,1/11/2013 6:00
LUNDAZI,2013,12,,32,18.7,,1/12/2013 6:00
LUNDAZI,2014,1,149.5,29.5,18.3,,1/1/2014 6:00
LUNDAZI,2014,2,260.3,28.4,18.4,,1/2/2014 6:00
LUNDAZI,2014,3,,29.8,17.2,1.6,1/3/2014 6:00
LUNDAZI,2014,4,,29,9,2.9,1/4/2014 6:00
LUNDAZI,2014,5,,9,,-99,1/5/2014 6:00
LUNDAZI,2014,6,,27.5,,2.9,1/6/2014 6:00
LUNDAZI,2014,7,,27.2,,3,1/7/2014 6:00
LUNDAZI,2014,8,,29.9,,-99,1/8/2014 6:00
LUNDAZI,2014,9,,30.3,,4,1/9/2014 6:00
LUNDAZI,2014,10,,33.7,,4.2,1/10/2014 6:00
LUNDAZI,2014,11,,33.7,,4.1,1/11/2014 6:00
LUNDAZI,2014,12,,33,,3,1/12/2014 6:00
LUNDAZI,2015,1,,28.3,,3.5,1/1/2015 6:00
LUNDAZI,2015,2,,29.9,,2.5,1/2/2015 6:00
LUNDAZI,2015,3,46.4,9,,,1/3/2015 6:00
LUNDAZI,2015,5,0,,,,1/5/2015 6:00
LUNDAZI,2015,6,0,,,,1/6/2015 6:00
LUNDAZI,2015,7,0,,,,1/7/2015 6:00
LUNDAZI,2015,8,0,,,,1/8/2015 6:00
LUNDAZI,2015,9,0,,,,1/9/2015 6:00
LUNDAZI,2015,10,0,,,,1/10/2015 6:00
LUNDAZI,2015,11,6.6,,,,1/11/2015 6:00
LUNDAZI,2015,12,,,,,1/12/2015 6:00
LUNDAZI,2016,1,18.7,,,2.3,1/1/2016 6:00
LUNDAZI,2016,2,14.1,,,1.9,1/2/2016 6:00
LUNDAZI,2016,3,97.7,,,2.1,1/3/2016 6:00
LUNDAZI,2016,4,31.4,,,2.1,1/4/2016 6:00
LUNDAZI,2016,5,0,,,2.3,1/5/2016 6:00
LUNDAZI,2016,6,0,,,2.3,1/6/2016 6:00
LUNDAZI,2016,7,0.8,,,2.3,1/7/2016 6:00
LUNDAZI,2016,8,0,,12.6,2.6,1/8/2016 6:00
LUNDAZI,2016,9,0,31.5,16.4,3.1,1/9/2016 6:00
LUNDAZI,2016,10,4,33.9,19.7,3.9,1/10/2016 6:00
LUNDAZI,2016,11,77.1,34,19.5,3.1,1/11/2016 6:00
LUNDAZI,2016,12,159.8,30.8,18.4,1.7,1/12/2016 6:00
LUNDAZI,2017,1,288.5,29.31,18.1,1.7,1/1/2017 6:00
LUNDAZI,2017,2,194.9,29.3,18.1,1.4,1/2/2017 6:00
LUNDAZI,2017,3,73.7,29.4,16.7,2.1,1/3/2017 6:00
LUNDAZI,2017,4,9.9,29.3,16.1,1.5,1/4/2017 6:00
LUNDAZI,2017,5,4.1,29.3,14.6,1.5,1/5/2017 6:00
LUNDAZI,2017,6,0,27.7,12.2,1.9,1/6/2017 6:00
LUNDAZI,2017,7,0,27.4,11.5,,1/7/2017 6:00
LUNDAZI,2017,8,0,28.9,12.5,,1/8/2017 6:00
LUNDAZI,2017,9,0,31.5,16.2,,1/9/2017 6:00
LUNDAZI,2017,10,0,34.9,19.4,,1/10/2017 6:00
LUNDAZI,2017,11,,,18.4,,1/11/2017 6:00
LUNDAZI,2017,12,201.2,31,18.2,,1/12/2017 6:00
LUNDAZI,2018,1,249.3,29.5,17.1,1.8,1/1/2018 6:00
LUNDAZI,2018,2,195.2,29.8,18.3,1.4,1/2/2018 6:00
LUNDAZI,2018,3,55.3,29.4,18,1.7,1/3/2018 6:00
LUNDAZI,2018,4,59.8,29.3,16,1,1/4/2018 6:00
LUNDAZI,2018,5,35,29.2,15,1.3,1/5/2018 6:00
LUNDAZI,2018,6,0,27.4,11.8,1.2,1/6/2018 6:00
LUNDAZI,2018,7,,,11.5,,1/7/2018 6:00
LUNDAZI,2018,8,0,29.5,14.2,1.7,1/8/2018 6:00
LUNDAZI,2018,9,0,32.4,17.6,2.9,1/9/2018 6:00
LUNDAZI,2018,10,0,32.2,17.1,3.6,1/10/2018 6:00
LUNDAZI,2018,11,235.5,32.5,18.8,2.2,1/11/2018 6:00
LUNDAZI,2018,12,,,18.1,,1/12/2018 6:00
LUNDAZI,2019,1,85.9,28.97,18.4,1.6,1/1/2019 6:00
LUNDAZI,2019,2,141.8,29.8,18,0.9,1/2/2019 6:00
LUNDAZI,2019,3,84.7,30.1,17.3,1.7,1/3/2019 6:00
LUNDAZI,2019,4,78.1,30.9,17.2,1.1,1/4/2019 6:00
LUNDAZI,2019,5,,,14.4,,1/5/2019 6:00
LUNDAZI,2019,6,0,26.9,10.3,1.6,1/6/2019 6:00
LUNDAZI,2019,7,,,10.6,,1/7/2019 6:00
LUNDAZI,2019,8,,,14.4,,1/8/2019 6:00
LUNDAZI,2019,9,,,15.7,,1/9/2019 6:00
LUNDAZI,2019,10,,,19.9,,1/10/2019 6:00
LUNDAZI,2019,11,,,20.4,,1/11/2019 6:00
LUNDAZI,2019,12,237.2,28.2,,1.7,1/12/2019 6:00
LUNDAZI,2020,1,,,,,1/1/2020 6:00
LUNDAZI,2020,2,316,28.9,,1.2,1/2/2020 6:00
LUNDAZI,2020,3,151.1,29.5,,1,1/3/2020 6:00
LUNDAZI,2020,4,9.2,30.6,,2.3,1/4/2020 6:00
LUNDAZI,2020,5,0,29.1,,2.6,1/5/2020 6:00
LUNDAZI,2020,6,,,,,1/6/2020 6:00
LUNDAZI,2020,7,,,,,1/7/2020 6:00
LUNDAZI,2020,8,0,29.5,,1.9,1/8/2020 6:00
LUNDAZI,2020,9,0,30.8,17.1,4.3,1/9/2020 6:00
LUNDAZI,2020,10,,,19.5,,1/10/2020 6:00
LUNDAZI,2020,11,0.8,34.5,19.6,3.4,1/11/2020 6:00
LUNDAZI,2020,12,173.1,30.4,18.3,1.5,1/12/2020 6:00
LUNDAZI,2021,1,343.8,28.21,18.6,1,1/1/2021 6:00
LUNDAZI,2021,2,174.3,29.8,18.5,1.5,1/2/2021 6:00
LUNDAZI,2021,3,115.2,28.3,17.5,1.2,1/3/2021 6:00
LUNDAZI,2021,4,10.4,29,15.4,1.3,1/4/2021 6:00
LUNDAZI,2021,5,0,28.5,12.9,1.3,1/5/2021 6:00
LUNDAZI,2021,6,0,27.2,11.6,1.4,1/6/2021 6:00
LUNDAZI,2021,7,0,26.3,11.5,2,1/7/2021 6:00
LUNDAZI,2021,8,0,29.7,13.4,2.2,1/8/2021 6:00
LUNDAZI,2021,9,0,31.3,17.1,1.8,1/9/2021 6:00
LUNDAZI,2021,10,2.5,33.6,19,2.7,1/10/2021 6:00
LUNDAZI,2021,11,0,35.4,19.5,2.5,1/11/2021 6:00
LUNDAZI,2021,12,95.5,34.1,20.4,2.3,1/12/2021 6:00
LUNDAZI,2022,1,203.2,28.02,18.1,1.2,1/1/2022 6:00
LUNDAZI,2022,2,255,27,18,1.3,1/2/2022 6:00
LUNDAZI,2022,3,157.7,29.2,18.1,0,1/3/2022 6:00
LUNDAZI,2022,4,20.2,29.4,17.1,1.9,1/4/2022 6:00
LUNDAZI,2022,5,,,14.2,,1/5/2022 6:00
LUNDAZI,2022,6,0,26.3,11.7,1.9,1/6/2022 6:00
LUNDAZI,2022,7,0,26.1,11.9,1.5,1/7/2022 6:00
LUNDAZI,2022,8,,,13.4,,1/8/2022 6:00
LUNDAZI,2022,9,0,30.4,16.6,2.4,1/9/2022 6:00
LUNDAZI,2022,10,0,32.7,19.9,,1/10/2022 6:00
LUNDAZI,2022,11,,,18.8,,1/11/2022 6:00
LUNDAZI,2022,12,,29.6,17.8,,1/12/2022 6:00
LUNDAZI,2023,1,298.2,28.02,17.9,1,1/1/2023 6:00
LUNDAZI,2023,2,180.4,27,18.4,1.3,1/2/2023 6:00
LUNDAZI,2023,3,177.5,29.2,17.9,1.3,1/3/2023 6:00
LUNDAZI,2023,4,,29.4,15.8,,1/4/2023 6:00
LUNDAZI,2023,5,0,,14.2,1.8,1/5/2023 6:00
LUNDAZI,2023,6,0,26.3,13.5,2.2,1/6/2023 6:00
LUNDAZI,2023,7,0,26.1,11.5,3.3,1/7/2023 6:00
LUNDAZI,2023,8,0,,13.8,3.8,1/8/2023 6:00
LUNDAZI,2023,9,0,30.4,17.9,3.6,1/9/2023 6:00
LUNDAZI,2023,10,,32.7,20.3,,1/10/2023 6:00
LUNDAZI,2023,11,113,,20,3.2,1/11/2023 6:00
LUNDAZI,2023,12,,29.6,,,1/12/2023 6:00
LUSAKA CITY,1961,7,0,21.7,10.8,,1/7/1961 6:00
LUSAKA CITY,1961,8,0,23.3,11.1,,1/8/1961 6:00
LUSAKA CITY,1961,9,0,28.3,15,,1/9/1961 6:00
LUSAKA CITY,1961,10,2.5,31.4,18.3,,1/10/1961 6:00
LUSAKA CITY,1961,11,146.8,26.3,17.4,,1/11/1961 6:00
LUSAKA CITY,1961,12,153.2,25.7,17.1,,1/12/1961 6:00
LUSAKA CITY,1962,1,255.8,25.3,17.1,,1/1/1962 6:00
LUSAKA CITY,1962,2,111.3,25.2,16.7,,1/2/1962 6:00
LUSAKA CITY,1962,3,140.7,25.7,15.8,,1/3/1962 6:00
LUSAKA CITY,1962,4,25.4,25.2,15.1,,1/4/1962 6:00
LUSAKA CITY,1962,5,3.6,22.4,9.8,,1/5/1962 6:00
LUSAKA CITY,1962,6,0,24.3,10.8,,1/6/1962 6:00
LUSAKA CITY,1962,7,0.8,22.5,10.2,,1/7/1962 6:00
LUSAKA CITY,1962,8,0.5,25.4,12.1,,1/8/1962 6:00
LUSAKA CITY,1962,9,0,28.6,14.4,,1/9/1962 6:00
LUSAKA CITY,1962,10,0,31.9,17.7,,1/10/1962 6:00
LUSAKA CITY,1962,11,81.5,27.8,18,,1/11/1962 6:00
LUSAKA CITY,1962,12,417.3,24.6,17.1,,1/12/1962 6:00
LUSAKA CITY,1963,1,153.7,25.8,16.8,,1/1/1963 6:00
LUSAKA CITY,1963,2,247.6,25.2,16.7,,1/2/1963 6:00
LUSAKA CITY,1963,3,63,25.2,15.6,,1/3/1963 6:00
LUSAKA CITY,1963,4,0,25.3,14,,1/4/1963 6:00
LUSAKA CITY,1963,5,0,23.6,10.7,,1/5/1963 6:00
LUSAKA CITY,1963,6,0,22.5,9.5,,1/6/1963 6:00
LUSAKA CITY,1963,7,0,23.3,10.2,,1/7/1963 6:00
LUSAKA CITY,1963,8,0,25.3,11.6,,1/8/1963 6:00
LUSAKA CITY,1963,9,0,28.4,14.7,,1/9/1963 6:00
LUSAKA CITY,1963,10,42.4,30.5,18.3,,1/10/1963 6:00
LUSAKA CITY,1963,11,48.8,28.2,17.3,,1/11/1963 6:00
LUSAKA CITY,1963,12,208.8,25.8,16.7,,1/12/1963 6:00
LUSAKA CITY,1964,1,138.9,25.9,17.1,,1/1/1964 6:00
LUSAKA CITY,1964,2,142.5,26.5,17.3,,1/2/1964 6:00
LUSAKA CITY,1964,3,62.5,28,16.6,,1/3/1964 6:00
LUSAKA CITY,1964,4,0,26.7,14.2,,1/4/1964 6:00
LUSAKA CITY,1964,5,0,23.8,11.5,,1/5/1964 6:00
LUSAKA CITY,1964,6,0,23,9.9,,1/6/1964 6:00
LUSAKA CITY,1964,7,0,20.8,8.1,,1/7/1964 6:00
LUSAKA CITY,1964,8,0,24.3,11.8,,1/8/1964 6:00
LUSAKA CITY,1964,9,0,27.7,13.8,,1/9/1964 6:00
